CHR	START	END	ID	LENGTH
2	188512573	188512745	chr2:188512573-188512745	173
2	188514005	188514194	chr2:188514005-188514194	190
2	188524544	188524865	chr2:188524544-188524865	322
2	188765586	188765791	chr2:188765586-188765791	206
2	188976765	188977001	chr2:188976765-188977001	237
2	188978400	188978542	chr2:188978400-188978542	143
2	188983504	188983714	chr2:188983504-188983714	211
2	188984306	188984456	chr2:188984306-188984456	151
2	189025307	189025496	chr2:189025307-189025496	190
2	189094373	189094571	chr2:189094373-189094571	199
2	189143117	189143528	chr2:189143117-189143528	412
2	189287943	189288213	chr2:189287943-189288213	271
2	189347549	189347693	chr2:189347549-189347693	145
2	189412427	189412696	chr2:189412427-189412696	270
2	189439443	189439646	chr2:189439443-189439646	204
2	189466742	189466959	chr2:189466742-189466959	218
2	189633355	189633607	chr2:189633355-189633607	253
2	189660964	189661485	chr2:189660964-189661485	522
2	189674333	189674562	chr2:189674333-189674562	230
2	189698311	189698580	chr2:189698311-189698580	270
2	189698628	189698800	chr2:189698628-189698800	173
2	189751117	189751443	chr2:189751117-189751443	327
2	189762550	189762943	chr2:189762550-189762943	394
2	189763064	189763318	chr2:189763064-189763318	255
2	189982866	189983099	chr2:189982866-189983099	234
2	190023971	190024229	chr2:190023971-190024229	259
2	190070373	190070594	chr2:190070373-190070594	222
2	190088846	190089187	chr2:190088846-190089187	342
2	190122074	190122273	chr2:190122074-190122273	200
2	190180218	190180401	chr2:190180218-190180401	184
2	190202676	190202804	chr2:190202676-190202804	129
2	190277280	190277573	chr2:190277280-190277573	294
2	190319843	190320242	chr2:190319843-190320242	400
2	190328825	190329022	chr2:190328825-190329022	198
2	190344299	190344454	chr2:190344299-190344454	156
2	190372382	190372715	chr2:190372382-190372715	334
2	190382845	190383181	chr2:190382845-190383181	337
2	190511212	190511372	chr2:190511212-190511372	161
2	190680322	190680632	chr2:190680322-190680632	311
2	190698961	190699186	chr2:190698961-190699186	226
2	190781617	190781947	chr2:190781617-190781947	331
2	190804282	190804518	chr2:190804282-190804518	237
2	190850536	190850810	chr2:190850536-190850810	275
2	190996370	190996673	chr2:190996370-190996673	304
2	191030539	191031024	chr2:191030539-191031024	486
2	191052093	191052457	chr2:191052093-191052457	365
2	191155631	191155994	chr2:191155631-191155994	364
2	191165086	191165385	chr2:191165086-191165385	300
2	191218353	191218691	chr2:191218353-191218691	339
2	191231940	191232260	chr2:191231940-191232260	321
2	191245092	191245277	chr2:191245092-191245277	186
2	191299114	191299287	chr2:191299114-191299287	174
2	191302549	191302754	chr2:191302549-191302754	206
2	191369174	191369289	chr2:191369174-191369289	116
2	191501634	191501884	chr2:191501634-191501884	251
2	191521671	191521903	chr2:191521671-191521903	233
2	191539124	191539479	chr2:191539124-191539479	356
2	191555148	191555450	chr2:191555148-191555450	303
2	191566261	191566752	chr2:191566261-191566752	492
2	191571110	191571408	chr2:191571110-191571408	299
2	191690942	191691289	chr2:191690942-191691289	348
2	191713939	191714090	chr2:191713939-191714090	152
2	191758799	191759279	chr2:191758799-191759279	481
2	191812111	191812504	chr2:191812111-191812504	394
2	191847048	191847181	chr2:191847048-191847181	134
2	191869280	191869590	chr2:191869280-191869590	311
2	191870841	191871036	chr2:191870841-191871036	196
2	191907620	191907796	chr2:191907620-191907796	177
2	192029159	192029446	chr2:192029159-192029446	288
2	192162424	192162800	chr2:192162424-192162800	377
2	192190469	192190719	chr2:192190469-192190719	251
2	192197475	192197672	chr2:192197475-192197672	198
2	192286131	192286464	chr2:192286131-192286464	334
2	192557520	192557633	chr2:192557520-192557633	114
2	192604484	192604599	chr2:192604484-192604599	116
2	192741977	192742153	chr2:192741977-192742153	177
2	192749656	192749971	chr2:192749656-192749971	316
2	192940903	192941054	chr2:192940903-192941054	152
2	193240834	193241194	chr2:193240834-193241194	361
2	193584067	193584504	chr2:193584067-193584504	438
2	193584564	193585019	chr2:193584564-193585019	456
2	193695447	193695717	chr2:193695447-193695717	271
2	193963588	193963888	chr2:193963588-193963888	301
2	194166860	194167187	chr2:194166860-194167187	328
2	194319345	194319552	chr2:194319345-194319552	208
2	194819491	194819668	chr2:194819491-194819668	178
2	194867491	194867676	chr2:194867491-194867676	186
2	195304437	195304626	chr2:195304437-195304626	190
2	195318499	195318784	chr2:195318499-195318784	286
2	195498215	195498497	chr2:195498215-195498497	283
2	195656996	195657109	chr2:195656996-195657109	114
2	195660336	195660669	chr2:195660336-195660669	334
2	195672773	195672982	chr2:195672773-195672982	210
2	195938383	195938580	chr2:195938383-195938580	198
2	196066812	196067152	chr2:196066812-196067152	341
2	196068260	196068738	chr2:196068260-196068738	479
2	196078290	196078544	chr2:196078290-196078544	255
2	196131387	196131712	chr2:196131387-196131712	326
2	196171369	196171616	chr2:196171369-196171616	248
2	196240279	196240436	chr2:196240279-196240436	158
2	196277089	196277348	chr2:196277089-196277348	260
2	196298171	196298429	chr2:196298171-196298429	259
2	196337412	196337627	chr2:196337412-196337627	216
2	196432079	196432254	chr2:196432079-196432254	176
2	196453617	196453916	chr2:196453617-196453916	300
2	196592610	196592727	chr2:196592610-196592727	118
2	196639813	196639962	chr2:196639813-196639962	150
2	196750975	196751460	chr2:196750975-196751460	486
2	196759030	196759177	chr2:196759030-196759177	148
2	196850035	196850179	chr2:196850035-196850179	145
2	197012037	197012377	chr2:197012037-197012377	341
2	197075871	197076016	chr2:197075871-197076016	146
2	197113235	197113487	chr2:197113235-197113487	253
2	197168657	197168935	chr2:197168657-197168935	279
2	197191262	197191753	chr2:197191262-197191753	492
2	197310722	197310970	chr2:197310722-197310970	249
2	197356300	197356448	chr2:197356300-197356448	149
2	197378408	197378794	chr2:197378408-197378794	387
2	197453418	197453749	chr2:197453418-197453749	332
2	197599595	197599892	chr2:197599595-197599892	298
2	197615057	197615434	chr2:197615057-197615434	378
2	197707466	197707881	chr2:197707466-197707881	416
2	197777915	197778128	chr2:197777915-197778128	214
2	197786031	197786189	chr2:197786031-197786189	159
2	197802969	197803349	chr2:197802969-197803349	381
2	197813060	197813573	chr2:197813060-197813573	514
2	198054407	198054624	chr2:198054407-198054624	218
2	198127719	198127998	chr2:198127719-198127998	280
2	198296646	198297137	chr2:198296646-198297137	492
2	198309691	198310030	chr2:198309691-198310030	340
2	198314581	198314881	chr2:198314581-198314881	301
2	198322404	198322564	chr2:198322404-198322564	161
2	198374399	198374753	chr2:198374399-198374753	355
2	198471404	198471592	chr2:198471404-198471592	189
2	198657548	198657866	chr2:198657548-198657866	319
2	198899900	198900019	chr2:198899900-198900019	120
2	199019978	199020154	chr2:199019978-199020154	177
2	199258422	199258547	chr2:199258422-199258547	126
2	199463394	199463935	chr2:199463394-199463935	542
2	199471511	199471710	chr2:199471511-199471710	200
2	199485024	199485192	chr2:199485024-199485192	169
2	199485978	199486275	chr2:199485978-199486275	298
2	199488801	199489198	chr2:199488801-199489198	398
2	199596611	199596905	chr2:199596611-199596905	295
2	199606514	199606653	chr2:199606514-199606653	140
2	199704577	199704987	chr2:199704577-199704987	411
2	199739784	199740316	chr2:199739784-199740316	533
2	199851267	199851612	chr2:199851267-199851612	346
2	199861252	199861445	chr2:199861252-199861445	194
2	199955379	199955581	chr2:199955379-199955581	203
2	199973769	199974036	chr2:199973769-199974036	268
2	199979925	199980399	chr2:199979925-199980399	475
2	199985619	199985983	chr2:199985619-199985983	365
2	200301046	200301199	chr2:200301046-200301199	154
2	200305862	200306134	chr2:200305862-200306134	273
2	200306176	200306318	chr2:200306176-200306318	143
2	200316204	200316321	chr2:200316204-200316321	118
2	200471319	200471790	chr2:200471319-200471790	472
2	200481420	200481706	chr2:200481420-200481706	287
2	200483664	200484011	chr2:200483664-200484011	348
2	200510012	200510237	chr2:200510012-200510237	226
2	200526234	200526351	chr2:200526234-200526351	118
2	200576101	200576279	chr2:200576101-200576279	179
2	200578869	200579182	chr2:200578869-200579182	314
2	200615439	200615558	chr2:200615439-200615558	120
2	200618659	200618780	chr2:200618659-200618780	122
2	200658602	200658781	chr2:200658602-200658781	180
2	200703212	200703463	chr2:200703212-200703463	252
2	200705684	200705922	chr2:200705684-200705922	239
2	200713001	200713299	chr2:200713001-200713299	299
2	200735765	200736047	chr2:200735765-200736047	283
2	200812439	200812683	chr2:200812439-200812683	245
2	200889772	200890005	chr2:200889772-200890005	234
2	200901459	200901899	chr2:200901459-200901899	441
2	200905750	200906095	chr2:200905750-200906095	346
2	200963179	200963705	chr2:200963179-200963705	527
2	201069276	201069605	chr2:201069276-201069605	330
2	201071392	201071731	chr2:201071392-201071731	340
2	201117362	201117656	chr2:201117362-201117656	295
2	201118489	201118863	chr2:201118489-201118863	375
2	201125621	201125872	chr2:201125621-201125872	252
2	201158328	201158706	chr2:201158328-201158706	379
2	201177465	201177673	chr2:201177465-201177673	209
2	201182835	201183148	chr2:201182835-201183148	314
2	201345100	201345277	chr2:201345100-201345277	178
2	201363919	201364317	chr2:201363919-201364317	399
2	201451922	201452046	chr2:201451922-201452046	125
2	201619141	201619344	chr2:201619141-201619344	204
2	201680785	201681040	chr2:201680785-201681040	256
2	201795857	201796271	chr2:201795857-201796271	415
2	201860545	201860961	chr2:201860545-201860961	417
2	202033291	202033502	chr2:202033291-202033502	212
2	202035499	202035700	chr2:202035499-202035700	202
2	202056725	202056932	chr2:202056725-202056932	208
2	202060362	202060490	chr2:202060362-202060490	129
2	202072371	202072517	chr2:202072371-202072517	147
2	202104325	202104597	chr2:202104325-202104597	273
2	202158864	202159081	chr2:202158864-202159081	218
2	202178350	202178762	chr2:202178350-202178762	413
2	202279043	202279284	chr2:202279043-202279284	242
2	202573805	202574140	chr2:202573805-202574140	336
2	202588578	202588979	chr2:202588578-202588979	402
2	202589027	202589159	chr2:202589027-202589159	133
2	202831531	202831916	chr2:202831531-202831916	386
2	202870733	202871004	chr2:202870733-202871004	272
2	203097880	203098066	chr2:203097880-203098066	187
2	203225514	203225798	chr2:203225514-203225798	285
2	203238716	203239049	chr2:203238716-203239049	334
2	203239173	203239286	chr2:203239173-203239286	114
2	203279402	203279516	chr2:203279402-203279516	115
2	203396733	203397015	chr2:203396733-203397015	283
2	203453860	203454166	chr2:203453860-203454166	307
2	203484303	203484583	chr2:203484303-203484583	281
2	203651386	203651649	chr2:203651386-203651649	264
2	203782243	203782716	chr2:203782243-203782716	474
2	203815322	203815692	chr2:203815322-203815692	371
2	203909691	203910006	chr2:203909691-203910006	316
2	203928869	203929162	chr2:203928869-203929162	294
2	204024415	204024894	chr2:204024415-204024894	480
2	204072551	204072691	chr2:204072551-204072691	141
2	204145022	204145614	chr2:204145022-204145614	593
2	204177968	204178253	chr2:204177968-204178253	286
2	204325378	204325769	chr2:204325378-204325769	392
2	204360327	204360494	chr2:204360327-204360494	168
2	204625193	204625432	chr2:204625193-204625432	240
2	204691932	204692304	chr2:204691932-204692304	373
2	204871685	204871887	chr2:204871685-204871887	203
2	205323960	205324266	chr2:205323960-205324266	307
2	205617983	205618131	chr2:205617983-205618131	149
2	205675942	205676308	chr2:205675942-205676308	367
2	205716272	205716465	chr2:205716272-205716465	194
2	205721036	205721288	chr2:205721036-205721288	253
2	205746310	205746554	chr2:205746310-205746554	245
2	205763560	205764003	chr2:205763560-205764003	444
2	205766794	205767138	chr2:205766794-205767138	345
2	205776132	205776386	chr2:205776132-205776386	255
2	205813590	205813803	chr2:205813590-205813803	214
2	205814112	205814312	chr2:205814112-205814312	201
2	205885580	205886078	chr2:205885580-205886078	499
2	205903808	205904027	chr2:205903808-205904027	220
2	205925799	205926232	chr2:205925799-205926232	434
2	205934574	205934727	chr2:205934574-205934727	154
2	205947971	205948483	chr2:205947971-205948483	513
2	206004343	206004530	chr2:206004343-206004530	188
2	206085874	206086373	chr2:206085874-206086373	500
2	206127790	206127931	chr2:206127790-206127931	142
2	206154336	206154480	chr2:206154336-206154480	145
2	206164283	206164634	chr2:206164283-206164634	352
2	206230141	206230326	chr2:206230141-206230326	186
2	206250153	206250266	chr2:206250153-206250266	114
2	206260399	206260694	chr2:206260399-206260694	296
2	206392161	206392404	chr2:206392161-206392404	244
2	206556426	206556745	chr2:206556426-206556745	320
2	206559320	206559496	chr2:206559320-206559496	177
2	206693749	206693965	chr2:206693749-206693965	217
2	206781613	206782007	chr2:206781613-206782007	395
2	206783771	206784060	chr2:206783771-206784060	290
2	206800525	206800880	chr2:206800525-206800880	356
2	206841097	206841210	chr2:206841097-206841210	114
2	206981728	206982124	chr2:206981728-206982124	397
2	206989406	206989729	chr2:206989406-206989729	324
2	207103278	207103423	chr2:207103278-207103423	146
2	207223099	207223339	chr2:207223099-207223339	241
2	207230193	207230540	chr2:207230193-207230540	348
2	207311330	207311502	chr2:207311330-207311502	173
2	207473129	207473518	chr2:207473129-207473518	390
2	207474946	207475138	chr2:207474946-207475138	193
2	207488074	207488246	chr2:207488074-207488246	173
2	207625472	207625819	chr2:207625472-207625819	348
2	207625954	207626168	chr2:207625954-207626168	215
2	207627221	207627416	chr2:207627221-207627416	196
2	207635595	207635729	chr2:207635595-207635729	135
2	207692336	207692493	chr2:207692336-207692493	158
2	207711422	207711624	chr2:207711422-207711624	203
2	207734312	207734644	chr2:207734312-207734644	333
2	207746011	207746520	chr2:207746011-207746520	510
2	207767827	207768179	chr2:207767827-207768179	353
2	207769682	207769818	chr2:207769682-207769818	137
2	207791644	207791819	chr2:207791644-207791819	176
2	207813652	207813768	chr2:207813652-207813768	117
2	207897021	207897207	chr2:207897021-207897207	187
2	207973295	207973502	chr2:207973295-207973502	208
2	208034197	208034454	chr2:208034197-208034454	258
2	208062159	208062376	chr2:208062159-208062376	218
2	208072291	208072632	chr2:208072291-208072632	342
2	208102056	208102231	chr2:208102056-208102231	176
2	208175323	208175741	chr2:208175323-208175741	419
2	208373512	208373872	chr2:208373512-208373872	361
2	208395332	208395576	chr2:208395332-208395576	245
2	208407778	208407994	chr2:208407778-208407994	217
2	208466257	208466678	chr2:208466257-208466678	422
2	208781262	208781434	chr2:208781262-208781434	173
2	208783300	208783520	chr2:208783300-208783520	221
2	208820380	208820581	chr2:208820380-208820581	202
2	209208159	209208512	chr2:209208159-209208512	354
2	209331366	209331593	chr2:209331366-209331593	228
2	209334365	209334787	chr2:209334365-209334787	423
2	209936383	209936545	chr2:209936383-209936545	163
2	209961024	209961355	chr2:209961024-209961355	332
2	209977794	209977924	chr2:209977794-209977924	131
2	210072944	210073291	chr2:210072944-210073291	348
2	210195540	210195802	chr2:210195540-210195802	263
2	210199234	210199468	chr2:210199234-210199468	235
2	210337307	210337428	chr2:210337307-210337428	122
2	210363283	210363514	chr2:210363283-210363514	232
2	210445198	210445449	chr2:210445198-210445449	252
2	210503025	210503378	chr2:210503025-210503378	354
2	210577427	210577955	chr2:210577427-210577955	529
2	210617771	210618129	chr2:210617771-210618129	359
2	210663630	210663807	chr2:210663630-210663807	178
2	211035558	211035980	chr2:211035558-211035980	423
2	211085097	211085431	chr2:211085097-211085431	335
2	211093796	211094021	chr2:211093796-211094021	226
2	211157873	211158192	chr2:211157873-211158192	320
2	211216281	211216517	chr2:211216281-211216517	237
2	212548468	212548742	chr2:212548468-212548742	275
2	212567631	212567934	chr2:212567631-212567934	304
2	212595036	212595354	chr2:212595036-212595354	319
2	212686311	212686631	chr2:212686311-212686631	321
2	212777011	212777289	chr2:212777011-212777289	279
2	212863180	212863504	chr2:212863180-212863504	325
2	212892280	212892546	chr2:212892280-212892546	267
2	213152216	213152463	chr2:213152216-213152463	248
2	213153704	213154082	chr2:213153704-213154082	379
2	213246705	213247049	chr2:213246705-213247049	345
2	213251638	213251838	chr2:213251638-213251838	201
2	213723184	213723297	chr2:213723184-213723297	114
2	213934648	213934841	chr2:213934648-213934841	194
2	214079147	214079308	chr2:214079147-214079308	162
2	214194045	214194228	chr2:214194045-214194228	184
2	214310429	214310618	chr2:214310429-214310618	190
2	214311004	214311217	chr2:214311004-214311217	214
2	214378547	214378720	chr2:214378547-214378720	174
2	214410539	214410674	chr2:214410539-214410674	136
2	214587519	214587736	chr2:214587519-214587736	218
2	214591485	214591669	chr2:214591485-214591669	185
2	214830870	214831083	chr2:214830870-214831083	214
2	215002547	215002847	chr2:215002547-215002847	301
2	215269893	215270202	chr2:215269893-215270202	310
2	215454381	215454954	chr2:215454381-215454954	574
2	215635815	215635998	chr2:215635815-215635998	184
2	215736766	215736984	chr2:215736766-215736984	219
2	215809091	215809227	chr2:215809091-215809227	137
2	215828618	215828936	chr2:215828618-215828936	319
2	215871131	215871258	chr2:215871131-215871258	128
2	215920138	215920687	chr2:215920138-215920687	550
2	215931251	215931778	chr2:215931251-215931778	528
2	215949999	215950298	chr2:215949999-215950298	300
2	216006413	216006526	chr2:216006413-216006526	114
2	216012126	216012354	chr2:216012126-216012354	229
2	216013516	216013761	chr2:216013516-216013761	246
2	216023054	216023431	chr2:216023054-216023431	378
2	216059576	216059768	chr2:216059576-216059768	193
2	216110196	216110549	chr2:216110196-216110549	354
2	216114670	216114986	chr2:216114670-216114986	317
2	216140000	216140167	chr2:216140000-216140167	168
2	216215996	216216325	chr2:216215996-216216325	330
2	216222655	216222796	chr2:216222655-216222796	142
2	216283620	216283793	chr2:216283620-216283793	174
2	216328447	216328636	chr2:216328447-216328636	190
2	216339856	216339974	chr2:216339856-216339974	119
2	216404082	216404413	chr2:216404082-216404413	332
2	216516723	216517105	chr2:216516723-216517105	383
2	216519174	216519547	chr2:216519174-216519547	374
2	216664579	216664737	chr2:216664579-216664737	159
2	216666578	216667024	chr2:216666578-216667024	447
2	216682438	216682764	chr2:216682438-216682764	327
2	216687751	216687866	chr2:216687751-216687866	116
2	216696689	216697162	chr2:216696689-216697162	474
2	216698847	216699168	chr2:216698847-216699168	322
2	216727832	216727994	chr2:216727832-216727994	163
2	216777620	216778169	chr2:216777620-216778169	550
2	216877146	216877336	chr2:216877146-216877336	191
2	216989463	216989581	chr2:216989463-216989581	119
2	217106747	217106999	chr2:217106747-217106999	253
2	217142696	217143000	chr2:217142696-217143000	305
2	217166271	217166584	chr2:217166271-217166584	314
2	217370532	217370762	chr2:217370532-217370762	231
2	217510771	217511219	chr2:217510771-217511219	449
2	217650732	217651155	chr2:217650732-217651155	424
2	217653322	217653616	chr2:217653322-217653616	295
2	217713457	217713961	chr2:217713457-217713961	505
2	217756606	217756962	chr2:217756606-217756962	357
2	217785470	217785846	chr2:217785470-217785846	377
2	217789077	217789665	chr2:217789077-217789665	589
2	217837295	217837429	chr2:217837295-217837429	135
2	217886699	217887155	chr2:217886699-217887155	457
2	217890493	217890646	chr2:217890493-217890646	154
2	217899423	217899929	chr2:217899423-217899929	507
2	217918322	217918514	chr2:217918322-217918514	193
2	217948081	217948194	chr2:217948081-217948194	114
2	217987954	217988341	chr2:217987954-217988341	388
2	217993877	217994242	chr2:217993877-217994242	366
2	218010270	218010430	chr2:218010270-218010430	161
2	218069154	218069285	chr2:218069154-218069285	132
2	218073897	218074296	chr2:218073897-218074296	400
2	218168842	218169159	chr2:218168842-218169159	318
2	218169258	218169371	chr2:218169258-218169371	114
2	218186223	218186728	chr2:218186223-218186728	506
2	218230887	218231096	chr2:218230887-218231096	210
2	218257556	218257998	chr2:218257556-218257998	443
2	218270049	218270266	chr2:218270049-218270266	218
2	218272544	218273072	chr2:218272544-218273072	529
2	218277075	218277283	chr2:218277075-218277283	209
2	218292503	218292780	chr2:218292503-218292780	278
2	218301204	218301583	chr2:218301204-218301583	380
2	218356636	218357109	chr2:218356636-218357109	474
2	218395809	218396284	chr2:218395809-218396284	476
2	218406537	218406926	chr2:218406537-218406926	390
2	218466009	218466313	chr2:218466009-218466313	305
2	218516714	218516890	chr2:218516714-218516890	177
2	218607428	218607595	chr2:218607428-218607595	168
2	218618223	218618420	chr2:218618223-218618420	198
2	218648485	218648960	chr2:218648485-218648960	476
2	218658609	218658902	chr2:218658609-218658902	294
2	218687437	218687815	chr2:218687437-218687815	379
2	218710723	218711213	chr2:218710723-218711213	491
2	218727974	218728138	chr2:218727974-218728138	165
2	218847596	218848036	chr2:218847596-218848036	441
2	218852895	218853355	chr2:218852895-218853355	461
2	218876508	218877081	chr2:218876508-218877081	574
2	218892689	218892965	chr2:218892689-218892965	277
2	218896936	218897060	chr2:218896936-218897060	125
2	218898185	218898703	chr2:218898185-218898703	519
2	218995839	218996318	chr2:218995839-218996318	480
2	219002535	219002700	chr2:219002535-219002700	166
2	219003158	219003345	chr2:219003158-219003345	188
2	219010206	219010532	chr2:219010206-219010532	327
2	219029552	219030088	chr2:219029552-219030088	537
2	219058001	219058357	chr2:219058001-219058357	357
2	219073316	219073429	chr2:219073316-219073429	114
2	219073474	219073695	chr2:219073474-219073695	222
2	219104078	219104497	chr2:219104078-219104497	420
2	219119331	219119765	chr2:219119331-219119765	435
2	219155138	219155383	chr2:219155138-219155383	246
2	219159958	219160476	chr2:219159958-219160476	519
2	219160864	219160990	chr2:219160864-219160990	127
2	219171120	219171649	chr2:219171120-219171649	530
2	219176510	219176638	chr2:219176510-219176638	129
2	219206552	219206673	chr2:219206552-219206673	122
2	219211637	219211756	chr2:219211637-219211756	120
2	219252329	219252515	chr2:219252329-219252515	187
2	219274573	219274748	chr2:219274573-219274748	176
2	219277591	219278097	chr2:219277591-219278097	507
2	219294573	219294719	chr2:219294573-219294719	147
2	219294865	219295171	chr2:219294865-219295171	307
2	219298216	219298368	chr2:219298216-219298368	153
2	219298717	219299108	chr2:219298717-219299108	392
2	219352452	219352782	chr2:219352452-219352782	331
2	219388591	219388732	chr2:219388591-219388732	142
2	219402785	219403307	chr2:219402785-219403307	523
2	219430826	219431074	chr2:219430826-219431074	249
2	219433973	219434114	chr2:219433973-219434114	142
2	219458198	219458311	chr2:219458198-219458311	114
2	219476272	219476657	chr2:219476272-219476657	386
2	219495208	219495704	chr2:219495208-219495704	497
2	219509619	219510062	chr2:219509619-219510062	444
2	219510102	219510447	chr2:219510102-219510447	346
2	219521317	219521684	chr2:219521317-219521684	368
2	219530153	219530637	chr2:219530153-219530637	485
2	219537747	219537896	chr2:219537747-219537896	150
2	219541514	219542102	chr2:219541514-219542102	589
2	219543340	219543466	chr2:219543340-219543466	127
2	219638174	219638384	chr2:219638174-219638384	211
2	219642513	219642898	chr2:219642513-219642898	386
2	219689680	219690051	chr2:219689680-219690051	372
2	219736291	219736519	chr2:219736291-219736519	229
2	219737223	219737662	chr2:219737223-219737662	440
2	219836756	219836915	chr2:219836756-219836915	160
2	219886730	219886896	chr2:219886730-219886896	167
2	219912735	219912907	chr2:219912735-219912907	173
2	219997304	219997557	chr2:219997304-219997557	254
2	220076723	220076984	chr2:220076723-220076984	262
2	220105137	220105346	chr2:220105137-220105346	210
2	220165479	220165669	chr2:220165479-220165669	191
2	220296290	220296475	chr2:220296290-220296475	186
2	220460355	220460511	chr2:220460355-220460511	157
2	220533544	220533739	chr2:220533544-220533739	196
2	220687240	220687622	chr2:220687240-220687622	383
2	221104643	221104762	chr2:221104643-221104762	120
2	221570567	221570758	chr2:221570567-221570758	192
2	221572510	221572636	chr2:221572510-221572636	127
2	221573559	221573882	chr2:221573559-221573882	324
2	221636060	221636236	chr2:221636060-221636236	177
2	221969183	221969426	chr2:221969183-221969426	244
2	222024917	222025308	chr2:222024917-222025308	392
2	222038264	222038762	chr2:222038264-222038762	499
2	222052940	222053106	chr2:222052940-222053106	167
2	222057284	222057603	chr2:222057284-222057603	320
2	222318003	222318243	chr2:222318003-222318243	241
2	222561806	222562212	chr2:222561806-222562212	407
2	222583066	222583197	chr2:222583066-222583197	132
2	222610860	222611031	chr2:222610860-222611031	172
2	222613725	222614147	chr2:222613725-222614147	423
2	222690563	222691090	chr2:222690563-222691090	528
2	222693972	222694158	chr2:222693972-222694158	187
2	222708313	222708626	chr2:222708313-222708626	314
2	222797364	222797571	chr2:222797364-222797571	208
2	222959503	222959711	chr2:222959503-222959711	209
2	222971748	222972065	chr2:222971748-222972065	318
2	222982029	222982277	chr2:222982029-222982277	249
2	223101676	223102091	chr2:223101676-223102091	416
2	223247152	223247450	chr2:223247152-223247450	299
2	223263242	223263435	chr2:223263242-223263435	194
2	223459141	223459324	chr2:223459141-223459324	184
2	223459468	223459653	chr2:223459468-223459653	186
2	223563473	223563640	chr2:223563473-223563640	168
2	223674956	223675282	chr2:223674956-223675282	327
2	223692360	223692706	chr2:223692360-223692706	347
2	223727534	223727857	chr2:223727534-223727857	324
2	223761260	223761445	chr2:223761260-223761445	186
2	223780018	223780133	chr2:223780018-223780133	116
2	223798165	223798470	chr2:223798165-223798470	306
2	223837965	223838187	chr2:223837965-223838187	223
2	223860115	223860345	chr2:223860115-223860345	231
2	223861588	223861707	chr2:223861588-223861707	120
2	223970219	223970644	chr2:223970219-223970644	426
2	223989347	223989460	chr2:223989347-223989460	114
2	223993622	223994017	chr2:223993622-223994017	396
2	224039567	224039787	chr2:224039567-224039787	221
2	224284196	224284672	chr2:224284196-224284672	477
2	224357414	224357730	chr2:224357414-224357730	317
2	224359717	224359884	chr2:224359717-224359884	168
2	224378436	224378601	chr2:224378436-224378601	166
2	224449469	224449746	chr2:224449469-224449746	278
2	224646316	224646564	chr2:224646316-224646564	249
2	224650834	224651254	chr2:224650834-224651254	421
2	224749290	224749439	chr2:224749290-224749439	150
2	224778436	224778759	chr2:224778436-224778759	324
2	224807251	224807418	chr2:224807251-224807418	168
2	224849350	224849577	chr2:224849350-224849577	228
2	224887244	224887374	chr2:224887244-224887374	131
2	225002087	225002477	chr2:225002087-225002477	391
2	225009007	225009234	chr2:225009007-225009234	228
2	225122889	225123152	chr2:225122889-225123152	264
2	225270929	225271118	chr2:225270929-225271118	190
2	225282880	225283213	chr2:225282880-225283213	334
2	225660452	225660828	chr2:225660452-225660828	377
2	225665415	225665629	chr2:225665415-225665629	215
2	225668639	225668942	chr2:225668639-225668942	304
2	225670219	225670650	chr2:225670219-225670650	432
2	225889393	225889742	chr2:225889393-225889742	350
2	226215957	226216251	chr2:226215957-226216251	295
2	226427700	226427813	chr2:226427700-226427813	114
2	226622614	226622777	chr2:226622614-226622777	164
2	226730595	226730721	chr2:226730595-226730721	127
2	226791532	226791681	chr2:226791532-226791681	150
2	226796900	226797180	chr2:226796900-226797180	281
2	226798402	226798582	chr2:226798402-226798582	181
2	226799872	226800034	chr2:226799872-226800034	163
2	226802572	226802830	chr2:226802572-226802830	259
2	226813161	226813465	chr2:226813161-226813465	305
2	226985381	226985843	chr2:226985381-226985843	463
2	227033373	227033763	chr2:227033373-227033763	391
2	227107058	227107479	chr2:227107058-227107479	422
2	227125678	227125791	chr2:227125678-227125791	114
2	227129834	227130198	chr2:227129834-227130198	365
2	227238290	227238666	chr2:227238290-227238666	377
2	227325531	227325748	chr2:227325531-227325748	218
2	227406087	227406404	chr2:227406087-227406404	318
2	227471813	227472214	chr2:227471813-227472214	402
2	227480175	227480336	chr2:227480175-227480336	162
2	227578841	227578959	chr2:227578841-227578959	119
2	227658151	227658598	chr2:227658151-227658598	448
2	227748179	227748368	chr2:227748179-227748368	190
2	227766280	227766682	chr2:227766280-227766682	403
2	227818450	227818577	chr2:227818450-227818577	128
2	227862332	227862587	chr2:227862332-227862587	256
2	227863242	227863405	chr2:227863242-227863405	164
2	227884407	227884838	chr2:227884407-227884838	432
2	227890581	227890824	chr2:227890581-227890824	244
2	227939626	227939859	chr2:227939626-227939859	234
2	228039814	228040210	chr2:228039814-228040210	397
2	228048955	228049160	chr2:228048955-228049160	206
2	228401122	228401275	chr2:228401122-228401275	154
2	228657826	228658116	chr2:228657826-228658116	291
2	228681502	228681760	chr2:228681502-228681760	259
2	228749144	228749257	chr2:228749144-228749257	114
2	229133181	229133533	chr2:229133181-229133533	353
2	229273716	229274180	chr2:229273716-229274180	465
2	229342356	229342805	chr2:229342356-229342805	450
2	229343805	229343938	chr2:229343805-229343938	134
