CHR	START	END	ID	LENGTH
22	41367347	41367725	chr22:41367347-41367725	379
22	41403683	41404256	chr22:41403683-41404256	574
22	41509022	41509337	chr22:41509022-41509337	316
22	41517732	41518250	chr22:41517732-41518250	519
22	41533142	41533688	chr22:41533142-41533688	547
22	41543711	41544196	chr22:41543711-41544196	486
22	41576872	41577332	chr22:41576872-41577332	461
22	41597259	41597789	chr22:41597259-41597789	531
22	41666573	41667067	chr22:41666573-41667067	495
22	41673118	41673454	chr22:41673118-41673454	337
22	41746395	41746951	chr22:41746395-41746951	557
22	41800006	41800242	chr22:41800006-41800242	237
22	41822740	41823144	chr22:41822740-41823144	405
22	41857492	41858002	chr22:41857492-41858002	511
22	41926008	41926474	chr22:41926008-41926474	467
22	41941216	41941717	chr22:41941216-41941717	502
22	41966637	41966948	chr22:41966637-41966948	312
22	42074417	42074848	chr22:42074417-42074848	432
22	42090795	42091367	chr22:42090795-42091367	573
22	42114786	42115054	chr22:42114786-42115054	269
22	42168870	42169391	chr22:42168870-42169391	522
22	42296515	42296839	chr22:42296515-42296839	325
22	42314001	42314324	chr22:42314001-42314324	324
22	42437444	42437948	chr22:42437444-42437948	505
22	42473463	42473941	chr22:42473463-42473941	479
22	42560882	42561293	chr22:42560882-42561293	412
22	42621458	42621939	chr22:42621458-42621939	482
22	42632145	42632398	chr22:42632145-42632398	254
22	42661939	42662381	chr22:42661939-42662381	443
22	42719149	42719504	chr22:42719149-42719504	356
22	42743324	42743586	chr22:42743324-42743586	263
22	42791003	42791352	chr22:42791003-42791352	350
22	42820187	42820608	chr22:42820187-42820608	422
22	42867644	42868091	chr22:42867644-42868091	448
22	42903066	42903378	chr22:42903066-42903378	313
22	42968028	42968341	chr22:42968028-42968341	314
22	42990084	42990331	chr22:42990084-42990331	248
22	43060261	43060562	chr22:43060261-43060562	302
22	43090233	43090522	chr22:43090233-43090522	290
22	43110372	43110697	chr22:43110372-43110697	326
22	43136262	43136670	chr22:43136262-43136670	409
22	43187415	43187837	chr22:43187415-43187837	423
22	43231130	43231664	chr22:43231130-43231664	535
22	43273856	43274305	chr22:43273856-43274305	450
22	43346404	43346881	chr22:43346404-43346881	478
22	43385669	43386110	chr22:43385669-43386110	442
22	43388261	43388759	chr22:43388261-43388759	499
22	43796665	43796994	chr22:43796665-43796994	330
22	43826399	43826803	chr22:43826399-43826803	405
22	43945851	43946274	chr22:43945851-43946274	424
22	43993074	43993603	chr22:43993074-43993603	530
22	44081017	44081595	chr22:44081017-44081595	579
22	44091380	44091739	chr22:44091380-44091739	360
22	44148227	44148507	chr22:44148227-44148507	281
22	44326167	44326685	chr22:44326167-44326685	519
22	44331954	44332210	chr22:44331954-44332210	257
22	44360502	44360943	chr22:44360502-44360943	442
22	44669714	44669946	chr22:44669714-44669946	233
22	44684719	44685303	chr22:44684719-44685303	585
22	44697302	44697829	chr22:44697302-44697829	528
22	44975641	44975930	chr22:44975641-44975930	290
22	45096240	45096674	chr22:45096240-45096674	435
22	45101756	45102138	chr22:45101756-45102138	383
22	45209180	45209596	chr22:45209180-45209596	417
22	45212456	45212744	chr22:45212456-45212744	289
22	45263742	45264169	chr22:45263742-45264169	428
22	45268889	45269362	chr22:45268889-45269362	474
22	45317612	45317999	chr22:45317612-45317999	388
22	45435553	45436126	chr22:45435553-45436126	574
22	45731603	45732134	chr22:45731603-45732134	532
22	45757231	45757544	chr22:45757231-45757544	314
22	45831471	45831907	chr22:45831471-45831907	437
22	45863849	45864342	chr22:45863849-45864342	494
22	45867124	45867502	chr22:45867124-45867502	379
22	46027281	46027642	chr22:46027281-46027642	362
22	46116392	46116959	chr22:46116392-46116959	568
22	46131184	46131428	chr22:46131184-46131428	245
22	46262384	46262781	chr22:46262384-46262781	398
22	46296476	46296853	chr22:46296476-46296853	378
22	46314191	46314663	chr22:46314191-46314663	473
22	46355235	46355819	chr22:46355235-46355819	585
22	46367469	46368056	chr22:46367469-46368056	588
22	46390595	46391111	chr22:46390595-46391111	517
22	46681112	46681355	chr22:46681112-46681355	244
22	46758687	46759198	chr22:46758687-46759198	512
22	46798526	46799010	chr22:46798526-46799010	485
22	46803325	46803867	chr22:46803325-46803867	543
22	46845284	46845778	chr22:46845284-46845778	495
22	47154708	47154983	chr22:47154708-47154983	276
22	47169563	47169809	chr22:47169563-47169809	247
22	47213554	47213976	chr22:47213554-47213976	423
22	47452291	47452538	chr22:47452291-47452538	248
22	47515733	47516110	chr22:47515733-47516110	378
22	47837748	47838075	chr22:47837748-47838075	328
22	48492334	48492799	chr22:48492334-48492799	466
22	48575052	48575385	chr22:48575052-48575385	334
22	48576763	48577125	chr22:48576763-48577125	363
22	48663382	48663630	chr22:48663382-48663630	249
22	49046622	49046867	chr22:49046622-49046867	246
22	49632458	49632938	chr22:49632458-49632938	481
22	49701693	49702038	chr22:49701693-49702038	346
22	49724820	49725136	chr22:49724820-49725136	317
22	49767266	49767697	chr22:49767266-49767697	432
22	49800657	49801042	chr22:49800657-49801042	386
22	49820950	49821324	chr22:49820950-49821324	375
22	49917533	49917864	chr22:49917533-49917864	332
22	49923356	49923708	chr22:49923356-49923708	353
22	49929419	49929963	chr22:49929419-49929963	545
22	49930964	49931204	chr22:49930964-49931204	241
22	49979597	49979992	chr22:49979597-49979992	396
22	49983364	49983703	chr22:49983364-49983703	340
22	49993328	49993805	chr22:49993328-49993805	478
22	50030172	50030750	chr22:50030172-50030750	579
22	50146743	50147162	chr22:50146743-50147162	420
22	50149173	50149517	chr22:50149173-50149517	345
22	50190284	50190673	chr22:50190284-50190673	390
22	50209797	50210346	chr22:50209797-50210346	550
22	50241032	50241354	chr22:50241032-50241354	323
22	50244644	50244974	chr22:50244644-50244974	331
22	50252072	50252522	chr22:50252072-50252522	451
22	50267721	50268156	chr22:50267721-50268156	436
22	50326926	50327441	chr22:50326926-50327441	516
22	50342216	50342750	chr22:50342216-50342750	535
22	50366601	50366946	chr22:50366601-50366946	346
22	50399652	50399923	chr22:50399652-50399923	272
22	50498211	50498659	chr22:50498211-50498659	449
22	50544139	50544635	chr22:50544139-50544635	497
22	50562665	50563146	chr22:50562665-50563146	482
22	50627804	50628202	chr22:50627804-50628202	399
22	50691526	50691816	chr22:50691526-50691816	291
22	50696647	50697209	chr22:50696647-50697209	563
22	50732102	50732542	chr22:50732102-50732542	441
3	354265	354835	chr3:354265-354835	571
3	377032	377498	chr3:377032-377498	467
3	414049	414444	chr3:414049-414444	396
3	468225	468501	chr3:468225-468501	277
3	536054	536372	chr3:536054-536372	319
3	632539	632960	chr3:632539-632960	422
3	1082034	1082405	chr3:1082034-1082405	372
3	2156384	2156618	chr3:2156384-2156618	235
3	2921918	2922400	chr3:2921918-2922400	483
3	3015471	3015854	chr3:3015471-3015854	384
3	3171076	3171332	chr3:3171076-3171332	257
3	3179569	3180091	chr3:3179569-3180091	523
3	3200575	3201016	chr3:3200575-3201016	442
3	3998241	3998537	chr3:3998241-3998537	297
3	4271804	4272239	chr3:4271804-4272239	436
3	4290228	4290773	chr3:4290228-4290773	546
3	4314736	4315039	chr3:4314736-4315039	304
3	4350701	4351197	chr3:4350701-4351197	497
3	4633333	4633899	chr3:4633333-4633899	567
3	4655915	4656357	chr3:4655915-4656357	443
3	4711323	4711775	chr3:4711323-4711775	453
3	4720639	4721008	chr3:4720639-4721008	370
3	4722046	4722411	chr3:4722046-4722411	366
3	4943603	4943998	chr3:4943603-4943998	396
3	4976203	4976453	chr3:4976203-4976453	251
3	4980239	4980712	chr3:4980239-4980712	474
3	4981803	4982151	chr3:4981803-4982151	349
3	5057732	5058243	chr3:5057732-5058243	512
3	5121922	5122425	chr3:5121922-5122425	504
3	5136680	5136978	chr3:5136680-5136978	299
3	5226787	5227106	chr3:5226787-5227106	320
3	5305341	5305751	chr3:5305341-5305751	411
3	5426315	5426748	chr3:5426315-5426748	434
3	5731184	5731466	chr3:5731184-5731466	283
3	6791179	6791481	chr3:6791179-6791481	303
3	6799299	6799656	chr3:6799299-6799656	358
3	6994366	6994638	chr3:6994366-6994638	273
3	7546264	7546575	chr3:7546264-7546575	312
3	8111191	8111634	chr3:8111191-8111634	444
3	8239732	8240119	chr3:8239732-8240119	388
3	8301966	8302403	chr3:8301966-8302403	438
3	8324815	8325054	chr3:8324815-8325054	240
3	8417315	8417788	chr3:8417315-8417788	474
3	8441899	8442428	chr3:8441899-8442428	530
3	8501344	8501765	chr3:8501344-8501765	422
3	8607523	8607936	chr3:8607523-8607936	414
3	8622808	8623396	chr3:8622808-8623396	589
3	8663484	8663855	chr3:8663484-8663855	372
3	8769208	8769794	chr3:8769208-8769794	587
3	8970929	8971409	chr3:8970929-8971409	481
3	9302429	9303023	chr3:9302429-9303023	595
3	9353124	9353586	chr3:9353124-9353586	463
3	9423112	9423577	chr3:9423112-9423577	466
3	9500617	9500860	chr3:9500617-9500860	244
3	9503098	9503662	chr3:9503098-9503662	565
3	9715732	9716198	chr3:9715732-9716198	467
3	9731254	9731583	chr3:9731254-9731583	330
3	9786847	9787207	chr3:9786847-9787207	361
3	9792510	9792837	chr3:9792510-9792837	328
3	9793300	9793607	chr3:9793300-9793607	308
3	9821005	9821306	chr3:9821005-9821306	302
3	9827227	9827594	chr3:9827227-9827594	368
3	9862486	9863008	chr3:9862486-9863008	523
3	9915109	9915579	chr3:9915109-9915579	471
3	9932706	9933289	chr3:9932706-9933289	584
3	9934193	9934475	chr3:9934193-9934475	283
3	9982907	9983272	chr3:9982907-9983272	366
3	10164572	10165077	chr3:10164572-10165077	506
3	10192860	10193223	chr3:10192860-10193223	364
3	10224858	10225344	chr3:10224858-10225344	487
3	10263832	10264324	chr3:10263832-10264324	493
3	10738809	10739352	chr3:10738809-10739352	544
3	10758524	10758945	chr3:10758524-10758945	422
3	10783333	10783766	chr3:10783333-10783766	434
3	10942047	10942354	chr3:10942047-10942354	308
3	10945532	10946114	chr3:10945532-10946114	583
3	10950848	10951193	chr3:10950848-10951193	346
3	10983275	10983780	chr3:10983275-10983780	506
3	10992044	10992293	chr3:10992044-10992293	250
3	11059491	11059949	chr3:11059491-11059949	459
3	11211707	11211955	chr3:11211707-11211955	249
3	11236554	11237021	chr3:11236554-11237021	468
3	11643709	11644046	chr3:11643709-11644046	338
3	11651887	11652325	chr3:11651887-11652325	439
3	11774295	11774605	chr3:11774295-11774605	311
3	11835043	11835441	chr3:11835043-11835441	399
3	11846679	11847256	chr3:11846679-11847256	578
3	11944056	11944469	chr3:11944056-11944469	414
3	12134984	12135442	chr3:12134984-12135442	459
3	12139287	12139580	chr3:12139287-12139580	294
3	12175797	12176347	chr3:12175797-12176347	551
3	12541684	12541983	chr3:12541684-12541983	300
3	12562939	12563225	chr3:12562939-12563225	287
3	12706437	12706890	chr3:12706437-12706890	454
3	12719991	12720557	chr3:12719991-12720557	567
3	12809927	12810446	chr3:12809927-12810446	520
3	12830925	12831195	chr3:12830925-12831195	271
3	12891940	12892445	chr3:12891940-12892445	506
3	12955275	12955548	chr3:12955275-12955548	274
3	12984111	12984671	chr3:12984111-12984671	561
3	12994909	12995492	chr3:12994909-12995492	584
3	13092089	13092587	chr3:13092089-13092587	499
3	13283230	13283512	chr3:13283230-13283512	283
3	13308591	13308840	chr3:13308591-13308840	250
3	13452750	13453287	chr3:13452750-13453287	538
3	13461569	13461960	chr3:13461569-13461960	392
3	13479892	13480214	chr3:13479892-13480214	323
3	13494486	13494779	chr3:13494486-13494779	294
3	13496159	13496650	chr3:13496159-13496650	492
3	13528486	13528742	chr3:13528486-13528742	257
3	13648230	13648709	chr3:13648230-13648709	480
3	13650314	13650894	chr3:13650314-13650894	581
3	13655424	13655672	chr3:13655424-13655672	249
3	13657814	13658238	chr3:13657814-13658238	425
3	13880570	13880906	chr3:13880570-13880906	337
3	13885432	13885840	chr3:13885432-13885840	409
3	13896478	13896959	chr3:13896478-13896959	482
3	14203396	14203859	chr3:14203396-14203859	464
3	14261095	14261587	chr3:14261095-14261587	493
3	14402132	14402518	chr3:14402132-14402518	387
3	14453005	14453347	chr3:14453005-14453347	343
3	14461745	14462166	chr3:14461745-14462166	422
3	14468005	14468507	chr3:14468005-14468507	503
3	14508783	14509358	chr3:14508783-14509358	576
3	14548279	14548733	chr3:14548279-14548733	455
3	14633816	14634257	chr3:14633816-14634257	442
3	14673678	14674207	chr3:14673678-14674207	530
3	14780934	14781308	chr3:14780934-14781308	375
3	14791256	14791714	chr3:14791256-14791714	459
3	15051561	15051907	chr3:15051561-15051907	347
3	15118471	15118937	chr3:15118471-15118937	467
3	15202668	15203125	chr3:15202668-15203125	458
3	15205767	15206123	chr3:15205767-15206123	357
3	15267810	15268344	chr3:15267810-15268344	535
3	15332376	15332843	chr3:15332376-15332843	468
3	15378215	15378739	chr3:15378215-15378739	525
3	15405420	15405847	chr3:15405420-15405847	428
3	15427144	15427545	chr3:15427144-15427545	402
3	15557397	15557942	chr3:15557397-15557942	546
3	15601349	15601671	chr3:15601349-15601671	323
3	15630088	15630615	chr3:15630088-15630615	528
3	15693330	15693684	chr3:15693330-15693684	355
3	15707336	15707568	chr3:15707336-15707568	233
3	15797937	15798461	chr3:15797937-15798461	525
3	15812166	15812648	chr3:15812166-15812648	483
3	15815696	15816043	chr3:15815696-15816043	348
3	15858859	15859142	chr3:15858859-15859142	284
3	16048607	16049102	chr3:16048607-16049102	496
3	16178259	16178780	chr3:16178259-16178780	522
3	16247238	16247766	chr3:16247238-16247766	529
3	16268067	16268420	chr3:16268067-16268420	354
3	16290201	16290741	chr3:16290201-16290741	541
3	16517274	16517542	chr3:16517274-16517542	269
3	16550699	16551211	chr3:16550699-16551211	513
3	16601102	16601643	chr3:16601102-16601643	542
3	16883989	16884492	chr3:16883989-16884492	504
3	17032476	17032821	chr3:17032476-17032821	346
3	17233338	17233767	chr3:17233338-17233767	430
3	17258775	17259241	chr3:17258775-17259241	467
3	17412892	17413346	chr3:17412892-17413346	455
3	17430959	17431323	chr3:17430959-17431323	365
3	17644978	17645508	chr3:17644978-17645508	531
3	17841149	17841690	chr3:17841149-17841690	542
3	17979308	17979638	chr3:17979308-17979638	331
3	18295300	18295549	chr3:18295300-18295549	250
3	18559301	18559767	chr3:18559301-18559767	467
3	18758124	18758490	chr3:18758124-18758490	367
3	18847667	18847942	chr3:18847667-18847942	276
3	18988602	18989033	chr3:18988602-18989033	432
3	19046425	19046755	chr3:19046425-19046755	331
3	19064980	19065424	chr3:19064980-19065424	445
3	19146614	19147026	chr3:19146614-19147026	413
3	19348920	19349358	chr3:19348920-19349358	439
3	19543264	19543614	chr3:19543264-19543614	351
3	19866718	19867272	chr3:19866718-19867272	555
3	19885335	19885766	chr3:19885335-19885766	432
3	20142065	20142323	chr3:20142065-20142323	259
3	20186358	20186665	chr3:20186358-20186665	308
3	20225740	20226128	chr3:20225740-20226128	389
3	20340238	20340790	chr3:20340238-20340790	553
3	20511800	20512175	chr3:20511800-20512175	376
3	21290538	21290911	chr3:21290538-21290911	374
3	21484254	21484731	chr3:21484254-21484731	478
3	21752629	21753107	chr3:21752629-21753107	479
3	21894506	21894887	chr3:21894506-21894887	382
3	22089150	22089578	chr3:22089150-22089578	429
3	22117725	22118196	chr3:22117725-22118196	472
3	22175939	22176198	chr3:22175939-22176198	260
3	22564093	22564534	chr3:22564093-22564534	442
3	22887679	22888101	chr3:22887679-22888101	423
3	22908969	22909386	chr3:22908969-22909386	418
3	22922364	22922681	chr3:22922364-22922681	318
3	22960347	22960773	chr3:22960347-22960773	427
3	23183624	23184086	chr3:23183624-23184086	463
3	23810509	23810741	chr3:23810509-23810741	233
3	23834110	23834367	chr3:23834110-23834367	258
3	23888536	23889040	chr3:23888536-23889040	505
3	23916750	23917233	chr3:23916750-23917233	484
3	23946158	23946390	chr3:23946158-23946390	233
3	23998906	23999342	chr3:23998906-23999342	437
3	24068969	24069359	chr3:24068969-24069359	391
3	24185885	24186389	chr3:24185885-24186389	505
3	24237961	24238464	chr3:24237961-24238464	504
3	24264629	24265126	chr3:24264629-24265126	498
3	24359674	24359969	chr3:24359674-24359969	296
3	24494298	24494573	chr3:24494298-24494573	276
3	24495017	24495443	chr3:24495017-24495443	427
3	24496594	24496963	chr3:24496594-24496963	370
3	24521548	24521839	chr3:24521548-24521839	292
3	24582998	24583293	chr3:24582998-24583293	296
3	24640328	24640807	chr3:24640328-24640807	480
3	24680474	24680902	chr3:24680474-24680902	429
3	24683788	24684175	chr3:24683788-24684175	388
3	24773733	24774183	chr3:24773733-24774183	451
3	24963738	24964272	chr3:24963738-24964272	535
3	25021799	25022315	chr3:25021799-25022315	517
3	25033443	25033831	chr3:25033443-25033831	389
3	25095030	25095262	chr3:25095030-25095262	233
3	25441279	25441633	chr3:25441279-25441633	355
3	25532779	25533123	chr3:25532779-25533123	345
3	25593976	25594508	chr3:25593976-25594508	533
3	25647973	25648468	chr3:25647973-25648468	496
3	25831586	25831841	chr3:25831586-25831841	256
3	25843292	25843680	chr3:25843292-25843680	389
3	25856927	25857302	chr3:25856927-25857302	376
3	25904260	25904571	chr3:25904260-25904571	312
3	26118277	26118563	chr3:26118277-26118563	287
3	26712379	26712877	chr3:26712379-26712877	499
3	26963548	26963780	chr3:26963548-26963780	233
3	27134112	27134609	chr3:27134112-27134609	498
3	27253772	27254060	chr3:27253772-27254060	289
3	27279215	27279553	chr3:27279215-27279553	339
3	27312032	27312537	chr3:27312032-27312537	506
3	27357684	27357986	chr3:27357684-27357986	303
3	27467548	27468015	chr3:27467548-27468015	468
3	27533886	27534254	chr3:27533886-27534254	369
3	27659155	27659649	chr3:27659155-27659649	495
3	27681193	27681674	chr3:27681193-27681674	482
3	27712081	27712499	chr3:27712081-27712499	419
3	28286598	28287020	chr3:28286598-28287020	423
3	28317424	28317823	chr3:28317424-28317823	400
3	28349209	28349460	chr3:28349209-28349460	252
3	28476176	28476604	chr3:28476176-28476604	429
3	28667579	28668053	chr3:28667579-28668053	475
3	28726869	28727101	chr3:28726869-28727101	233
3	28916629	28917060	chr3:28916629-28917060	432
3	29144844	29145087	chr3:29144844-29145087	244
3	29280645	29281104	chr3:29280645-29281104	460
3	29764638	29765042	chr3:29764638-29765042	405
3	30012878	30013328	chr3:30012878-30013328	451
3	30042184	30042702	chr3:30042184-30042702	519
3	30112748	30113297	chr3:30112748-30113297	550
3	30199055	30199571	chr3:30199055-30199571	517
3	30319709	30320100	chr3:30319709-30320100	392
3	30437154	30437413	chr3:30437154-30437413	260
3	30748026	30748405	chr3:30748026-30748405	380
3	30751614	30751907	chr3:30751614-30751907	294
3	30768570	30769137	chr3:30768570-30769137	568
3	30779729	30779980	chr3:30779729-30779980	252
3	30934121	30934553	chr3:30934121-30934553	433
3	31132190	31132541	chr3:31132190-31132541	352
3	31550650	31551080	chr3:31550650-31551080	431
3	31610706	31611033	chr3:31610706-31611033	328
3	31695633	31695888	chr3:31695633-31695888	256
3	31768744	31769168	chr3:31768744-31769168	425
3	32018900	32019487	chr3:32018900-32019487	588
3	32144073	32144586	chr3:32144073-32144586	514
3	32175642	32175936	chr3:32175642-32175936	295
3	32177266	32177595	chr3:32177266-32177595	330
3	32177884	32178243	chr3:32177884-32178243	360
3	32340172	32340459	chr3:32340172-32340459	288
3	32375003	32375576	chr3:32375003-32375576	574
3	32399009	32399464	chr3:32399009-32399464	456
3	32467674	32468218	chr3:32467674-32468218	545
3	32510096	32510560	chr3:32510096-32510560	465
3	32570260	32570708	chr3:32570260-32570708	449
3	32685131	32685559	chr3:32685131-32685559	429
3	32733638	32734009	chr3:32733638-32734009	372
3	32781338	32781902	chr3:32781338-32781902	565
3	32934124	32934632	chr3:32934124-32934632	509
3	32947539	32948084	chr3:32947539-32948084	546
3	33074423	33074917	chr3:33074423-33074917	495
3	33252740	33253018	chr3:33252740-33253018	279
3	33319070	33319429	chr3:33319070-33319429	360
3	33372780	33373305	chr3:33372780-33373305	526
3	33439871	33440128	chr3:33439871-33440128	258
3	33635997	33636439	chr3:33635997-33636439	443
3	33716830	33717275	chr3:33716830-33717275	446
3	33732484	33732721	chr3:33732484-33732721	238
3	33776530	33776769	chr3:33776530-33776769	240
3	33787387	33787871	chr3:33787387-33787871	485
3	33883372	33883861	chr3:33883372-33883861	490
3	33980455	33980691	chr3:33980455-33980691	237
3	34260581	34260956	chr3:34260581-34260956	376
3	34683862	34684161	chr3:34683862-34684161	300
3	35908360	35908776	chr3:35908360-35908776	417
3	35965865	35966296	chr3:35965865-35966296	432
3	36124161	36124501	chr3:36124161-36124501	341
3	36540921	36541267	chr3:36540921-36541267	347
3	36700970	36701385	chr3:36700970-36701385	416
3	36729386	36729877	chr3:36729386-36729877	492
3	36843690	36843960	chr3:36843690-36843960	271
3	36904695	36904978	chr3:36904695-36904978	284
3	36958660	36959173	chr3:36958660-36959173	514
3	37115645	37115877	chr3:37115645-37115877	233
3	37175724	37176065	chr3:37175724-37176065	342
3	37308281	37308583	chr3:37308281-37308583	303
3	37451727	37452096	chr3:37451727-37452096	370
3	37536016	37536284	chr3:37536016-37536284	269
3	37590890	37591165	chr3:37590890-37591165	276
3	37700786	37701177	chr3:37700786-37701177	392
3	37741657	37742047	chr3:37741657-37742047	391
3	37779503	37780050	chr3:37779503-37780050	548
3	37814551	37814940	chr3:37814551-37814940	390
3	37855357	37855836	chr3:37855357-37855836	480
3	37967255	37967783	chr3:37967255-37967783	529
3	37974616	37975044	chr3:37974616-37975044	429
3	37996819	37997328	chr3:37996819-37997328	510
3	38003352	38003836	chr3:38003352-38003836	485
3	38004346	38004754	chr3:38004346-38004754	409
3	38024540	38024906	chr3:38024540-38024906	367
3	38039895	38040344	chr3:38039895-38040344	450
3	38117919	38118368	chr3:38117919-38118368	450
3	38131634	38131940	chr3:38131634-38131940	307
3	38298082	38298552	chr3:38298082-38298552	471
3	38495992	38496519	chr3:38495992-38496519	528
3	38521313	38521890	chr3:38521313-38521890	578
3	38651123	38651659	chr3:38651123-38651659	537
3	38961013	38961385	chr3:38961013-38961385	373
3	38999936	39000356	chr3:38999936-39000356	421
3	39030802	39031225	chr3:39030802-39031225	424
3	39101054	39101499	chr3:39101054-39101499	446
3	39125260	39125594	chr3:39125260-39125594	335
3	39126539	39126950	chr3:39126539-39126950	412
3	39146028	39146260	chr3:39146028-39146260	233
3	39150402	39150649	chr3:39150402-39150649	248
3	39152930	39153301	chr3:39152930-39153301	372
3	39180674	39181005	chr3:39180674-39181005	332
3	39189757	39190187	chr3:39189757-39190187	431
3	39208394	39208820	chr3:39208394-39208820	427
3	39260996	39261372	chr3:39260996-39261372	377
3	39288318	39288744	chr3:39288318-39288744	427
3	39291795	39292332	chr3:39291795-39292332	538
3	39378114	39378448	chr3:39378114-39378448	335
3	39383106	39383546	chr3:39383106-39383546	441
3	39384280	39384528	chr3:39384280-39384528	249
3	39406663	39407187	chr3:39406663-39407187	525
3	39447762	39448278	chr3:39447762-39448278	517
3	39498564	39499014	chr3:39498564-39499014	451
3	39541931	39542217	chr3:39541931-39542217	287
3	39668507	39668797	chr3:39668507-39668797	291
3	39707301	39707737	chr3:39707301-39707737	437
3	39724345	39724625	chr3:39724345-39724625	281
3	39990577	39990864	chr3:39990577-39990864	288
3	40178941	40179444	chr3:40178941-40179444	504
3	40191792	40192265	chr3:40191792-40192265	474
3	40309247	40309753	chr3:40309247-40309753	507
3	40317036	40317553	chr3:40317036-40317553	518
3	40327533	40328046	chr3:40327533-40328046	514
3	40505739	40505971	chr3:40505739-40505971	233
3	40580429	40580915	chr3:40580429-40580915	487
3	40584477	40584929	chr3:40584477-40584929	453
3	40719901	40720180	chr3:40719901-40720180	280
3	41716593	41716863	chr3:41716593-41716863	271
3	41881313	41881867	chr3:41881313-41881867	555
3	41997846	41998317	chr3:41997846-41998317	472
3	42013353	42013616	chr3:42013353-42013616	264
3	42099772	42100218	chr3:42099772-42100218	447
3	42117161	42117552	chr3:42117161-42117552	392
3	42118759	42119054	chr3:42118759-42119054	296
3	42229818	42230262	chr3:42229818-42230262	445
3	42247414	42247891	chr3:42247414-42247891	478
3	42443783	42444274	chr3:42443783-42444274	492
3	42501614	42502056	chr3:42501614-42502056	443
3	42539822	42540318	chr3:42539822-42540318	497
3	42547388	42547889	chr3:42547388-42547889	502
3	42572371	42572603	chr3:42572371-42572603	233
3	42582290	42582575	chr3:42582290-42582575	286
3	42653475	42653767	chr3:42653475-42653767	293
3	42749957	42750398	chr3:42749957-42750398	442
3	42755699	42756085	chr3:42755699-42756085	387
3	42830413	42830693	chr3:42830413-42830693	281
3	42831222	42831708	chr3:42831222-42831708	487
3	42839582	42840021	chr3:42839582-42840021	440
3	42880917	42881441	chr3:42880917-42881441	525
3	42961485	42962045	chr3:42961485-42962045	561
3	43071257	43071668	chr3:43071257-43071668	412
3	43155681	43156133	chr3:43155681-43156133	453
3	43162049	43162431	chr3:43162049-43162431	383
3	43223665	43224045	chr3:43223665-43224045	381
3	43286025	43286446	chr3:43286025-43286446	422
3	43378125	43378551	chr3:43378125-43378551	427
3	43502997	43503541	chr3:43502997-43503541	545
3	43544158	43544568	chr3:43544158-43544568	411
3	43583446	43583782	chr3:43583446-43583782	337
3	43690906	43691231	chr3:43690906-43691231	326
3	43769364	43769867	chr3:43769364-43769867	504
3	43855672	43856028	chr3:43855672-43856028	357
3	44198588	44199087	chr3:44198588-44199087	500
3	44235918	44236431	chr3:44235918-44236431	514
3	44323297	44323749	chr3:44323297-44323749	453
3	44532729	44533161	chr3:44532729-44533161	433
3	44555106	44555460	chr3:44555106-44555460	355
3	44625005	44625298	chr3:44625005-44625298	294
3	44712528	44713072	chr3:44712528-44713072	545
3	44861336	44861659	chr3:44861336-44861659	324
3	44913827	44914314	chr3:44913827-44914314	488
3	44992588	44992985	chr3:44992588-44992985	398
3	45037705	45038121	chr3:45037705-45038121	417
3	45040671	45041065	chr3:45040671-45041065	395
3	45210513	45211076	chr3:45210513-45211076	564
3	45225070	45225466	chr3:45225070-45225466	397
3	45499524	45499942	chr3:45499524-45499942	419
3	45511364	45511931	chr3:45511364-45511931	568
3	45593014	45593594	chr3:45593014-45593594	581
3	45656781	45657184	chr3:45656781-45657184	404
3	45659981	45660408	chr3:45659981-45660408	428
3	45665124	45665440	chr3:45665124-45665440	317
3	45761060	45761536	chr3:45761060-45761536	477
3	45929052	45929448	chr3:45929052-45929448	397
3	45938741	45939173	chr3:45938741-45939173	433
3	46087952	46088247	chr3:46087952-46088247	296
3	46208395	46208710	chr3:46208395-46208710	316
3	46276531	46276817	chr3:46276531-46276817	287
3	46378366	46378730	chr3:46378366-46378730	365
3	46442533	46442992	chr3:46442533-46442992	460
3	46449786	46450136	chr3:46449786-46450136	351
3	46488642	46489201	chr3:46488642-46489201	560
3	46629864	46630386	chr3:46629864-46630386	523
3	46704931	46705404	chr3:46704931-46705404	474
3	46845790	46846378	chr3:46845790-46846378	589
3	46866588	46867160	chr3:46866588-46867160	573
3	46895136	46895636	chr3:46895136-46895636	501
3	46909482	46909984	chr3:46909482-46909984	503
3	46923435	46923959	chr3:46923435-46923959	525
3	46935537	46935985	chr3:46935537-46935985	449
3	46998517	46999075	chr3:46998517-46999075	559
3	47250659	47250938	chr3:47250659-47250938	280
3	47281638	47281921	chr3:47281638-47281921	284
3	47324238	47324758	chr3:47324238-47324758	521
3	47371178	47371539	chr3:47371178-47371539	362
3	47380390	47380674	chr3:47380390-47380674	285
3	47413165	47413500	chr3:47413165-47413500	336
3	47475828	47476421	chr3:47475828-47476421	594
3	47513431	47514021	chr3:47513431-47514021	591
3	47522040	47522607	chr3:47522040-47522607	568
3	47664588	47664869	chr3:47664588-47664869	282
3	47837646	47838111	chr3:47837646-47838111	466
3	47850019	47850363	chr3:47850019-47850363	345
3	47882388	47882694	chr3:47882388-47882694	307
3	47989895	47990468	chr3:47989895-47990468	574
